,Start,End,Peak Level,Dynamic Range,RMS Level,RMS Variance,Label
169,68.598844,68.80151066666667,0.3009556531906128,0.30093440413475037,0.0003139684290916707,5.0176372847767384e-09,H
170,68.848844,69.05151066666667,0.5586540699005127,0.5586473345756531,0.00040113043235490245,5.596130844743337e-09,H
171,69.098844,69.30151066666667,1.051018238067627,1.0510128736495972,0.0010171194624432986,1.3730155908436272e-07,H
172,69.348844,69.55151066666667,0.264936625957489,0.264925479888916,0.00046783151337210496,9.864014653580567e-09,H
173,69.598844,69.80151066666667,0.5496019124984741,0.5495758056640625,0.0007349177815359206,3.1808930278566996e-09,H
174,69.848844,70.05151066666667,0.3861510753631592,0.38613376021385193,0.0004682445057503852,1.2165324559700623e-08,H
175,70.098844,70.30151066666667,0.2526165246963501,0.2526113986968994,0.00026766357394758744,3.602695417688233e-10,S
176,70.348844,70.55151066666667,0.25101184844970703,0.250992089509964,0.0002549966180442216,2.2802550422585079e-10,S
177,70.598844,70.80151066666667,0.26427823305130005,0.2642754316329956,0.0002608627998424455,3.881360074687576e-10,S
178,70.848844,71.05151066666667,0.9332005977630615,0.9331818222999573,0.0012710646606195544,2.916561531026791e-08,H
179,71.098844,71.30151066666667,1.1172966957092285,1.1172877550125122,0.0009142572829820507,8.81841128156545e-08,H
180,71.348844,71.55151066666667,1.8676893711090088,1.8676795959472656,0.0014358072602786683,1.4797599026608893e-07,H
181,71.598844,71.80151066666667,0.6507371068000793,0.6507371068000793,0.0005656454616979659,1.552483938267432e-08,H
182,71.848844,72.05151066666667,0.2570068836212158,0.2570068836212158,0.00027674086274181954,6.619786762594263e-10,H
183,72.098844,72.30151066666667,1.7232611179351807,1.7232474088668823,0.0009525465683094972,2.3321460199417675e-07,H
184,72.348844,72.55151066666667,0.425126850605011,0.4251111149787903,0.0003901726352472013,1.3344773470528437e-08,H
185,72.598844,72.80151066666667,0.5785220861434937,0.5784937739372253,0.000572431563900849,2.3733059030099664e-08,H
186,72.848844,73.05151066666667,0.7694304585456848,0.7694143056869507,0.0006783163975566258,3.670940311531733e-08,H
187,73.098844,73.30151066666667,1.98039972782135,1.9803969860076904,0.0019624099879477163,4.142977173706222e-07,H
188,73.348844,73.55151066666667,1.340785026550293,1.3407520055770874,0.0013784489616183392,2.197541201138938e-07,H
189,73.598844,73.80151066666667,1.1942541599273682,1.194233775138855,0.0011381599434496274,1.8379747985194447e-07,H
190,73.848844,74.05151066666667,0.4859723448753357,0.4859560430049896,0.0006144207449900529,2.3221023364625182e-08,H
191,74.098844,74.30151066666667,0.25217416882514954,0.25216639041900635,0.0002736828654456442,2.596497280223817e-10,H
192,74.348844,74.55151066666667,0.2625292241573334,0.2625206410884857,0.0002786920819456306,7.144711311396638e-10,S
193,74.598844,74.80151066666667,2.3163373470306396,2.316317081451416,0.0015382385557895333,5.219904007931058e-07,S
194,74.848844,75.05151066666667,3.3816792964935303,3.38166880607605,0.001677000530246184,6.002758270336133e-07,H
195,75.098844,75.30151066666667,0.44296926259994507,0.44295400381088257,0.00031738353976425507,4.724199588258602e-09,H
196,75.348844,75.55151066666667,1.3218287229537964,1.3218035697937012,0.001198027381504877,9.559571496170484e-08,H
197,75.598844,75.80151066666667,2.1533944606781006,2.1533877849578857,0.001903171932543423,5.34842068712426e-08,H
